2024-12-26T18:57:43.930395600: 0 mW, 5.642 kW
2024-12-26T18:57:53.932930100: 0 mW, 5.86 kW
2024-12-26T18:58:13.947225300: 0 mW, 6.07 kW
2024-12-26T18:58:23.948888100: 0 mW, 6.233 kW
2024-12-26T18:58:43.968518200: 0 mW, 6.348 kW
2024-12-26T18:58:53.980811200: 0 mW, 6.423 kW
2024-12-26T18:59:13.998697800: 0 mW, 6.452 kW
2024-12-26T18:59:24.000983800: 0 mW, 6.454 kW
2024-12-26T18:59:44.010960500: 0 mW, 6.455 kW
2024-12-26T18:59:54.011282400: 0 mW, 6.461 kW
2024-12-26T19:00:14.018456500: 0 mW, 6.469 kW
2024-12-26T19:00:24.019277200: 0 mW, 6.482 kW
2024-12-26T19:00:44.042050300: 0 mW, 6.484 kW
2024-12-26T19:00:54.056051900: 0 mW, 6.489 kW
2024-12-26T19:01:14.068529200: 0 mW, 6.495 kW
2024-12-26T19:01:34.087134: 0 mW, 6.5 kW
2024-12-26T19:02:04.105714500: 0 mW, 6.506 kW
2024-12-26T19:02:14.115166500: 0 mW, 6.512 kW
2024-12-26T19:02:34.119917900: 0 mW, 6.51 kW
2024-12-26T19:02:44.134724400: 0 mW, 6.517 kW
2024-12-26T19:03:04.149510400: 0 mW, 6.519 kW
2024-12-26T19:03:14.155240900: 0 mW, 6.522 kW
2024-12-26T19:03:34.172732500: 0 mW, 6.518 kW
2024-12-26T19:03:44.176739700: 0 mW, 6.515 kW
2024-12-26T19:04:04.199917: 0 mW, 6.509 kW
2024-12-26T19:04:14.205333600: 0 mW, 6.511 kW
2024-12-26T19:04:34.216471800: 0 mW, 6.51 kW
2024-12-26T19:04:44.221245900: 0 mW, 6.519 kW
2024-12-26T19:05:04.236081300: 0 mW, 6.528 kW
2024-12-26T19:05:14.236219200: 0 mW, 6.53 kW
2024-12-26T19:05:34.246808900: 0 mW, 6.529 kW
2024-12-26T19:05:44.260441200: 0 mW, 6.533 kW
2024-12-26T19:06:04.266232800: 0 mW, 6.531 kW
2024-12-26T19:06:14.270912100: 0 mW, 6.526 kW
2024-12-26T19:06:34.287234400: 0 mW, 6.525 kW
2024-12-26T19:06:44.298079300: 0 mW, 6.523 kW
2024-12-26T19:07:04.317012200: 0 mW, 6.516 kW
2024-12-26T19:07:14.318206900: 0 mW, 6.515 kW
2024-12-26T19:07:34.329714700: 0 mW, 6.563 kW
2024-12-26T19:07:44.345375800: 0 mW, 6.585 kW
2024-12-26T19:08:04.368934: 0 mW, 6.63 kW
2024-12-26T19:08:14.379683600: 0 mW, 6.679 kW
2024-12-26T19:08:34.405617500: 0 mW, 6.721 kW
2024-12-26T19:08:44.411217400: 0 mW, 6.717 kW
2024-12-26T19:09:04.431251900: 0 mW, 6.731 kW
2024-12-26T19:09:14.431852700: 0 mW, 6.73 kW
2024-12-26T19:09:34.452989900: 0 mW, 6.719 kW
2024-12-26T19:09:44.458098800: 0 mW, 6.711 kW
2024-12-26T19:10:04.473915800: 0 mW, 6.701 kW
2024-12-26T19:10:14.476872700: 0 mW, 6.699 kW
2024-12-26T19:10:34.494441800: 0 mW, 6.684 kW
2024-12-26T19:10:44.501000400: 0 mW, 6.674 kW
2024-12-26T19:11:04.521386400: 0 mW, 6.665 kW
2024-12-26T19:11:14.532875600: 0 mW, 6.66 kW
2024-12-26T19:11:34.551867900: 0 mW, 6.648 kW
2024-12-26T19:11:54.565080900: 0 mW, 6.64 kW
2024-12-26T19:12:04.567588300: 0 mW, 6.641 kW
2024-12-26T19:12:54.615228200: 0 mW, 6.642 kW
2024-12-26T19:13:04.626862400: 0 mW, 6.645 kW
2024-12-26T19:13:24.640831700: 0 mW, 6.647 kW
2024-12-26T19:13:34.653731300: 0 mW, 6.65 kW
2024-12-26T19:13:54.661942: 0 mW, 6.651 kW
2024-12-26T19:14:04.665459800: 0 mW, 6.658 kW
2024-12-26T19:14:24.667985200: 0 mW, 6.663 kW
2024-12-26T19:14:34.674395700: 0 mW, 6.671 kW
2024-12-26T19:14:54.677569500: 0 mW, 6.67 kW
2024-12-26T19:15:04.682139700: 0 mW, 6.669 kW
2024-12-26T19:15:24.695371500: 0 mW, 6.666 kW
2024-12-26T19:15:34.710992400: 0 mW, 6.668 kW
2024-12-26T19:15:54.728657500: 0 mW, 6.663 kW
2024-12-26T19:16:04.743332300: 0 mW, 6.668 kW
2024-12-26T19:16:24.762091100: 0 mW, 6.673 kW
2024-12-26T19:16:34.770179100: 0 mW, 6.675 kW
2024-12-26T19:16:54.778018600: 0 mW, 6.673 kW
2024-12-26T19:17:04.786481700: 0 mW, 6.672 kW
2024-12-26T19:17:24.796370200: 0 mW, 6.671 kW
2024-12-26T19:17:54.817325: 0 mW, 6.667 kW
2024-12-26T19:18:04.823280900: 0 mW, 6.671 kW
2024-12-26T19:18:24.828212: 0 mW, 6.673 kW
2024-12-26T19:18:34.835546600: 0 mW, 6.679 kW
2024-12-26T19:18:54.855842800: 0 mW, 6.678 kW
2024-12-26T19:19:04.863960: 0 mW, 6.684 kW
2024-12-26T19:19:24.877467700: 0 mW, 6.705 kW
2024-12-26T19:19:34.890688500: 0 mW, 6.729 kW
2024-12-26T19:19:54.902394600: 0 mW, 6.748 kW
2024-12-26T19:20:04.908652800: 0 mW, 6.77 kW
2024-12-26T19:20:24.926296500: 0 mW, 6.784 kW
2024-12-26T19:20:34.935083300: 0 mW, 6.78 kW
2024-12-26T19:21:04.950572900: 0 mW, 6.777 kW
2024-12-26T19:21:24.957940300: 0 mW, 6.775 kW
2024-12-26T19:21:34.962224400: 0 mW, 6.778 kW
2024-12-26T19:21:54.980723: 0 mW, 6.786 kW
2024-12-26T19:22:04.995412600: 0 mW, 6.792 kW
2024-12-26T19:22:25.006602400: 0 mW, 6.798 kW
2024-12-26T19:22:35.009337700: 0 mW, 6.808 kW
2024-12-26T19:22:55.022997700: 0 mW, 6.813 kW
2024-12-26T19:23:05.033192: 0 mW, 6.815 kW
2024-12-26T19:23:25.052659200: 0 mW, 6.81 kW
2024-12-26T19:23:35.065664400: 0 mW, 6.814 kW
2024-12-26T19:23:55.069521900: 0 mW, 6.816 kW
2024-12-26T19:24:15.084610700: 0 mW, 6.821 kW
2024-12-26T19:24:25.099745800: 0 mW, 6.836 kW
2024-12-26T19:24:45.113140200: 0 mW, 6.855 kW
2024-12-26T19:24:55.126813500: 0 mW, 6.868 kW
2024-12-26T19:25:15.153135800: 0 mW, 6.88 kW
2024-12-26T19:25:25.164991500: 0 mW, 6.894 kW
2024-12-26T19:25:45.181314400: 0 mW, 6.896 kW
2024-12-26T19:25:55.190945300: 0 mW, 6.898 kW
2024-12-26T19:26:15.207348800: 0 mW, 6.901 kW
2024-12-26T19:26:25.216089700: 0 mW, 6.904 kW
2024-12-26T19:26:45.244446: 0 mW, 6.903 kW
2024-12-26T19:26:55.258791700: 0 mW, 6.898 kW
2024-12-26T19:27:15.276422500: 0 mW, 6.897 kW
2024-12-26T19:27:25.291295200: 0 mW, 6.894 kW
2024-12-26T19:27:45.313021100: 0 mW, 6.893 kW
2024-12-26T19:27:55.315726500: 0 mW, 6.896 kW
2024-12-26T19:28:15.339971200: 0 mW, 6.907 kW
2024-12-26T19:28:25.354435100: 0 mW, 6.911 kW
2024-12-26T19:28:45.369883600: 0 mW, 6.912 kW
2024-12-26T19:29:25.393579400: 0 mW, 6.906 kW
2024-12-26T19:29:45.421739100: 0 mW, 6.901 kW
2024-12-26T19:29:55.434911400: 0 mW, 7.407 kW
2024-12-26T19:30:15.445207400: 0 mW, 7.911 kW
2024-12-26T19:30:25.458042500: 0 mW, 8.414 kW
2024-12-26T19:30:45.475101400: 0 mW, 8.917 kW
2024-12-26T19:30:55.485328700: 0 mW, 9.423 kW
2024-12-26T19:31:15.500574300: 0 mW, 9.429 kW
2024-12-26T19:31:25.502531600: 0 mW, 9.436 kW
2024-12-26T19:31:45.526878900: 0 mW, 9.444 kW
2024-12-26T19:31:55.541673900: 0 mW, 9.451 kW
2024-12-26T19:32:15.560912400: 0 mW, 9.457 kW
2024-12-26T19:32:25.574065600: 0 mW, 9.454 kW
2024-12-26T19:32:45.598536800: 0 mW, 9.453 kW
2024-12-26T19:33:05.613262400: 0 mW, 9.448 kW
2024-12-26T19:33:15.620939600: 0 mW, 9.44 kW
2024-12-26T19:33:35.641831100: 0 mW, 9.434 kW
2024-12-26T19:33:45.645997100: 0 mW, 9.431 kW
2024-12-26T19:34:05.657362800: 0 mW, 8.921 kW
2024-12-26T19:34:15.668974500: 0 mW, 8.415 kW
2024-12-26T19:34:35.683670100: 0 mW, 7.914 kW
2024-12-26T19:34:45.686062300: 0 mW, 7.411 kW
2024-12-26T19:35:05.699760200: 0 mW, 6.9 kW
2024-12-26T19:35:15.705560100: 0 mW, 6.891 kW
2024-12-26T19:35:35.715787400: 0 mW, 6.882 kW
2024-12-26T19:35:45.721671600: 0 mW, 6.871 kW
2024-12-26T19:36:05.740827800: 0 mW, 6.862 kW
2024-12-26T19:36:35.779109500: 0 mW, 6.863 kW
2024-12-26T19:36:45.789906800: 0 mW, 6.866 kW
2024-12-26T19:37:05.801510800: 0 mW, 6.87 kW
2024-12-26T19:37:15.813656200: 0 mW, 6.871 kW
2024-12-26T19:37:35.823707600: 0 mW, 6.874 kW
2024-12-26T19:37:45.836987400: 0 mW, 6.878 kW
2024-12-26T19:38:05.856139400: 0 mW, 6.875 kW
2024-12-26T19:38:15.871290600: 0 mW, 6.874 kW
2024-12-26T19:38:45.899520100: 0 mW, 6.872 kW
2024-12-26T19:39:05.928029700: 0 mW, 6.868 kW
2024-12-26T19:39:15.942091: 0 mW, 6.839 kW
2024-12-26T19:39:35.957645700: 0 mW, 6.423 kW
2024-12-26T19:39:45.966301400: 0 mW, 5.908 kW
2024-12-26T19:40:05.975428900: 0 mW, 5.417 kW
2024-12-26T19:40:15.985244500: 0 mW, 4.925 kW
2024-12-26T19:40:35.998642800: 0 mW, 4.485 kW
2024-12-26T19:40:46.011089600: 0 mW, 4.444 kW
2024-12-26T19:41:06.020941600: 0 mW, 4.523 kW
2024-12-26T19:41:16.033074: 0 mW, 4.599 kW
2024-12-26T19:41:36.038414100: 0 mW, 4.7 kW
2024-12-26T19:41:46.044301200: 0 mW, 4.78 kW
2024-12-26T19:42:06.063919500: 0 mW, 4.862 kW
2024-12-26T19:42:16.077703400: 0 mW, 4.926 kW
2024-12-26T19:42:36.092151100: 0 mW, 4.969 kW
2024-12-26T19:42:46.101619900: 0 mW, 4.99 kW
2024-12-26T19:43:06.114263700: 0 mW, 5.011 kW
2024-12-26T19:43:16.117979800: 0 mW, 5.019 kW
2024-12-26T19:43:36.137391400: 0 mW, 5.029 kW
2024-12-26T19:43:56.157852400: 0 mW, 5.053 kW
2024-12-26T19:44:06.164713200: 0 mW, 5.084 kW
2024-12-26T19:44:26.189811400: 0 mW, 5.122 kW
2024-12-26T19:44:36.204734: 0 mW, 5.178 kW
2024-12-26T19:44:56.231168100: 0 mW, 5.249 kW
2024-12-26T19:45:06.241346500: 0 mW, 5.323 kW
2024-12-26T19:45:26.258571300: 0 mW, 5.392 kW
2024-12-26T19:45:36.259947900: 0 mW, 5.467 kW
2024-12-26T19:45:56.275944400: 0 mW, 5.559 kW
2024-12-26T19:46:06.285222800: 0 mW, 5.641 kW
2024-12-26T19:46:26.305492800: 0 mW, 5.705 kW
2024-12-26T19:46:36.318513500: 0 mW, 5.755 kW
2024-12-26T19:46:56.336275800: 0 mW, 5.783 kW
2024-12-26T19:47:06.342877200: 0 mW, 5.773 kW
2024-12-26T19:47:26.358825: 0 mW, 5.748 kW
2024-12-26T19:47:46.370882900: 0 mW, 5.729 kW
2024-12-26T19:48:06.376385100: 0 mW, 5.722 kW
2024-12-26T19:48:16.376839700: 0 mW, 5.717 kW
2024-12-26T19:48:46.404715700: 0 mW, 5.714 kW
2024-12-26T19:49:06.424615200: 0 mW, 5.7 kW
2024-12-26T19:49:16.430440700: 0 mW, 5.683 kW
2024-12-26T19:49:36.446489600: 0 mW, 5.674 kW
2024-12-26T19:49:46.458449700: 0 mW, 5.665 kW
2024-12-26T19:50:06.480961200: 0 mW, 5.655 kW
2024-12-26T19:50:26.501146300: 0 mW, 5.671 kW
2024-12-26T19:50:36.506532900: 0 mW, 5.689 kW
2024-12-26T19:50:56.524848800: 0 mW, 5.703 kW
2024-12-26T19:51:06.527637500: 0 mW, 5.527 kW
2024-12-26T19:51:26.544771600: 0 mW, 5.214 kW
2024-12-26T19:51:36.559021300: 0 mW, 4.711 kW
2024-12-26T19:51:56.586963800: 0 mW, 4.215 kW
2024-12-26T19:52:06.599908500: 0 mW, 3.736 kW
2024-12-26T19:52:26.627846400: 0 mW, 3.466 kW
2024-12-26T19:52:36.636257100: 0 mW, 3.357 kW
2024-12-26T19:52:56.651075700: 0 mW, 3.441 kW
2024-12-26T19:53:06.658882700: 0 mW, 3.538 kW
2024-12-26T19:53:26.671692500: 0 mW, 3.626 kW
2024-12-26T19:53:36.673988500: 0 mW, 3.694 kW
2024-12-26T19:53:56.698736900: 0 mW, 3.748 kW
2024-12-26T19:54:06.710778400: 0 mW, 3.782 kW
2024-12-26T19:54:26.729820500: 0 mW, 3.803 kW
2024-12-26T19:54:36.743195300: 0 mW, 3.821 kW
2024-12-26T19:54:56.765772600: 0 mW, 3.849 kW
2024-12-26T19:55:06.768713800: 0 mW, 3.883 kW
2024-12-26T19:55:26.774257500: 0 mW, 3.934 kW
2024-12-26T19:55:36.787249200: 0 mW, 3.999 kW
2024-12-26T19:55:56.813166300: 0 mW, 4.09 kW
2024-12-26T19:56:06.814216900: 0 mW, 4.193 kW
2024-12-26T19:56:26.829951700: 0 mW, 4.284 kW
2024-12-26T19:56:36.831517500: 0 mW, 4.342 kW
2024-12-26T19:56:56.856597100: 0 mW, 4.209 kW
2024-12-26T19:57:06.871007: 0 mW, 4.175 kW
2024-12-26T19:57:26.886914: 0 mW, 3.947 kW
2024-12-26T19:57:46.896483700: 0 mW, 3.738 kW
2024-12-26T19:57:56.911502100: 0 mW, 3.534 kW
2024-12-26T19:58:16.920523900: 0 mW, 3.739 kW
2024-12-26T19:58:26.934254100: 0 mW, 3.813 kW
2024-12-26T19:58:46.938175300: 0 mW, 4.068 kW
2024-12-26T19:58:56.949007200: 0 mW, 4.309 kW
2024-12-26T19:59:16.961026600: 0 mW, 4.566 kW
2024-12-26T19:59:26.968723800: 0 mW, 4.59 kW
2024-12-26T19:59:46.989890500: 0 mW, 4.617 kW
2024-12-26T19:59:57.002369500: 0 mW, 4.633 kW
2024-12-26T20:00:17.016795500: 0 mW, 4.646 kW
2024-12-26T20:00:27.031419100: 0 mW, 4.386 kW
2024-12-26T20:00:47.052701700: 0 mW, 4.119 kW
2024-12-26T20:00:57.056747900: 0 mW, 3.847 kW
2024-12-26T20:01:17.079656400: 0 mW, 3.575 kW
2024-12-26T20:01:27.088479500: 0 mW, 3.306 kW
2024-12-26T20:01:47.110636200: 0 mW, 3.304 kW
2024-12-26T20:02:17.132773300: 0 mW, 3.306 kW
2024-12-26T20:02:27.140328400: 0 mW, 3.309 kW
2024-12-26T20:02:47.153902600: 0 mW, 3.36 kW
2024-12-26T20:02:57.167781: 0 mW, 3.435 kW
2024-12-26T20:03:17.189721100: 0 mW, 3.532 kW
2024-12-26T20:03:27.190067: 0 mW, 3.647 kW
2024-12-26T20:03:47.215590800: 0 mW, 3.79 kW
2024-12-26T20:03:57.226833900: 0 mW, 3.911 kW
2024-12-26T20:04:17.255869900: 0 mW, 4.037 kW
2024-12-26T20:04:27.270788300: 0 mW, 4.172 kW
2024-12-26T20:04:47.290788900: 0 mW, 4.324 kW
2024-12-26T20:04:57.304874600: 0 mW, 4.487 kW
2024-12-26T20:05:17.318076500: 0 mW, 4.663 kW
2024-12-26T20:05:27.321711500: 0 mW, 4.847 kW
2024-12-26T20:05:47.343205900: 0 mW, 5.042 kW
2024-12-26T20:05:57.352484400: 0 mW, 5.245 kW
2024-12-26T20:06:17.357522800: 0 mW, 5.452 kW
2024-12-26T20:06:27.367381: 0 mW, 5.619 kW
2024-12-26T20:06:47.390126600: 0 mW, 5.836 kW
2024-12-26T20:06:57.392203800: 0 mW, 6.025 kW
2024-12-26T20:07:17.401546100: 0 mW, 6.186 kW
2024-12-26T20:07:27.406952900: 0 mW, 6.3 kW
2024-12-26T20:07:47.422474100: 0 mW, 6.413 kW
2024-12-26T20:07:57.435844900: 0 mW, 6.437 kW
2024-12-26T20:08:17.454018500: 0 mW, 6.445 kW
2024-12-26T20:08:37.471607: 0 mW, 6.447 kW
2024-12-26T20:08:47.476395800: 0 mW, 6.453 kW
2024-12-26T20:09:07.490061700: 0 mW, 6.465 kW
2024-12-26T20:09:17.505396700: 0 mW, 6.478 kW
2024-12-26T20:09:37.519749700: 0 mW, 6.493 kW
2024-12-26T20:09:47.527726400: 0 mW, 6.498 kW
2024-12-26T20:10:07.550070300: 0 mW, 6.499 kW
2024-12-26T20:10:17.555391600: 0 mW, 6.496 kW
2024-12-26T20:10:37.567875700: 0 mW, 6.493 kW
2024-12-26T20:10:47.578326800: 0 mW, 6.487 kW
2024-12-26T20:11:07.591812100: 0 mW, 6.486 kW
2024-12-26T20:11:17.592832200: 0 mW, 6.489 kW
2024-12-26T20:11:37.604744500: 0 mW, 6.49 kW
2024-12-26T20:11:47.620393800: 0 mW, 6.475 kW
2024-12-26T20:12:07.634361800: 0 mW, 6.465 kW
2024-12-26T20:12:17.639764400: 0 mW, 6.45 kW
2024-12-26T20:12:37.658354500: 0 mW, 6.431 kW
2024-12-26T20:12:47.658668500: 0 mW, 6.415 kW
2024-12-26T20:13:07.666549400: 0 mW, 6.416 kW
2024-12-26T20:13:17.666719300: 0 mW, 6.415 kW
2024-12-26T20:13:37.682070: 0 mW, 6.42 kW
2024-12-26T20:13:47.683635800: 0 mW, 6.423 kW
2024-12-26T20:14:07.700636900: 0 mW, 6.429 kW
2024-12-26T20:14:17.705790500: 0 mW, 6.433 kW
2024-12-26T20:14:37.709862200: 0 mW, 6.438 kW
2024-12-26T20:14:47.712625100: 0 mW, 6.442 kW
2024-12-26T20:15:07.733948500: 0 mW, 6.45 kW
2024-12-26T20:15:17.741493600: 0 mW, 6.455 kW
2024-12-26T20:15:37.750632200: 0 mW, 6.444 kW
2024-12-26T20:15:47.753205400: 0 mW, 6.437 kW
2024-12-26T20:16:07.763774500: 0 mW, 6.427 kW
2024-12-26T20:16:17.769110400: 0 mW, 6.411 kW
2024-12-26T20:16:37.779484: 0 mW, 6.399 kW
2024-12-26T20:16:47.794492100: 0 mW, 6.404 kW
2024-12-26T20:17:07.816945300: 0 mW, 6.419 kW
2024-12-26T20:17:17.822854500: 0 mW, 6.424 kW
2024-12-26T20:17:47.860879200: 0 mW, 6.433 kW
2024-12-26T20:18:07.875314: 0 mW, 6.439 kW
2024-12-26T20:18:17.876012300: 0 mW, 6.446 kW
2024-12-26T20:18:37.892415300: 0 mW, 6.441 kW
2024-12-26T20:18:47.903461400: 0 mW, 6.444 kW
2024-12-26T20:19:07.904842: 0 mW, 6.448 kW
2024-12-26T20:19:17.906021: 0 mW, 6.451 kW
2024-12-26T20:19:37.916301300: 0 mW, 6.453 kW
2024-12-26T20:19:47.923404100: 0 mW, 6.454 kW
2024-12-26T20:20:07.939468700: 0 mW, 6.455 kW
2024-12-26T20:20:17.947409600: 0 mW, 6.464 kW
2024-12-26T20:20:37.961747300: 0 mW, 6.474 kW
2024-12-26T20:20:57.973413900: 0 mW, 6.481 kW
2024-12-26T20:21:07.980572: 0 mW, 6.484 kW
2024-12-26T20:21:27.988861700: 0 mW, 6.501 kW
2024-12-26T20:21:38.003690900: 0 mW, 6.506 kW
2024-12-26T20:21:58.014053400: 0 mW, 6.513 kW
2024-12-26T20:22:08.017817900: 0 mW, 6.522 kW
2024-12-26T20:22:28.031573800: 0 mW, 6.538 kW
2024-12-26T20:22:38.045401: 0 mW, 6.54 kW
2024-12-26T20:22:58.060345200: 0 mW, 6.543 kW
2024-12-26T20:23:08.062607400: 0 mW, 6.544 kW
2024-12-26T20:23:28.071706900: 0 mW, 6.545 kW
2024-12-26T20:23:58.092132800: 0 mW, 6.547 kW
2024-12-26T20:24:08.099046900: 0 mW, 6.551 kW
2024-12-26T20:24:28.114151: 0 mW, 6.557 kW
2024-12-26T20:24:38.127762600: 0 mW, 6.561 kW
2024-12-26T20:24:58.149981700: 0 mW, 6.565 kW
2024-12-26T20:25:08.158326400: 0 mW, 6.567 kW
2024-12-26T20:25:28.173439500: 0 mW, 6.569 kW
2024-12-26T20:25:38.188205: 0 mW, 6.57 kW
2024-12-26T20:26:08.202679900: 0 mW, 6.568 kW
2024-12-26T20:26:28.219192900: 0 mW, 6.566 kW
2024-12-26T20:26:38.225662500: 0 mW, 6.561 kW
2024-12-26T20:26:58.239806800: 0 mW, 6.549 kW
2024-12-26T20:27:08.254574500: 0 mW, 6.539 kW
2024-12-26T20:27:28.266367900: 0 mW, 6.529 kW
2024-12-26T20:27:38.268873800: 0 mW, 6.521 kW
2024-12-26T20:27:58.290270800: 0 mW, 6.513 kW
2024-12-26T20:28:08.302652200: 0 mW, 6.514 kW
2024-12-26T20:28:38.338266600: 0 mW, 6.515 kW
2024-12-26T20:28:58.350603800: 0 mW, 6.518 kW
2024-12-26T20:29:08.364145400: 0 mW, 6.521 kW
2024-12-26T20:29:28.381092900: 0 mW, 6.525 kW
2024-12-26T20:29:38.395009400: 0 mW, 6.529 kW
2024-12-26T20:29:58.404359100: 0 mW, 6.543 kW
2024-12-26T20:30:18.416182200: 0 mW, 6.549 kW
2024-12-26T20:30:28.416983600: 0 mW, 6.559 kW
2024-12-26T20:30:48.433765400: 0 mW, 6.564 kW
2024-12-26T20:30:58.434833: 0 mW, 6.57 kW
2024-12-26T20:31:18.452328: 0 mW, 6.565 kW
2024-12-26T20:31:28.467682400: 0 mW, 6.568 kW
2024-12-26T20:31:48.490574900: 0 mW, 7.078 kW
2024-12-26T20:31:58.494695900: 0 mW, 7.589 kW
2024-12-26T20:32:18.514477700: 0 mW, 8.101 kW
2024-12-26T20:32:28.520951700: 0 mW, 8.612 kW
2024-12-26T20:32:48.544137500: 0 mW, 9.122 kW
2024-12-26T20:32:58.550564: 0 mW, 9.173 kW
2024-12-26T20:33:18.561140900: 0 mW, 9.224 kW
2024-12-26T20:33:28.574595200: 0 mW, 9.275 kW
2024-12-26T20:33:48.593807600: 0 mW, 9.316 kW
2024-12-26T20:33:58.603289800: 0 mW, 9.369 kW
2024-12-26T20:34:18.618867700: 0 mW, 9.366 kW
2024-12-26T20:34:28.620994: 0 mW, 9.342 kW
2024-12-26T20:34:48.638322100: 0 mW, 9.325 kW
2024-12-26T20:34:58.639164700: 0 mW, 9.32 kW
2024-12-26T20:35:18.654276: 0 mW, 9.306 kW
2024-12-26T20:35:28.656396400: 0 mW, 9.295 kW
2024-12-26T20:35:48.679745500: 0 mW, 8.795 kW
2024-12-26T20:35:58.685814800: 0 mW, 8.285 kW
2024-12-26T20:36:18.698751600: 0 mW, 7.771 kW
2024-12-26T20:36:28.708840900: 0 mW, 7.254 kW
2024-12-26T20:36:48.735043500: 0 mW, 6.739 kW
2024-12-26T20:37:18.768981900: 0 mW, 6.736 kW
2024-12-26T20:37:28.774429700: 0 mW, 6.74 kW
2024-12-26T20:37:48.792448800: 0 mW, 6.752 kW
2024-12-26T20:37:58.805765400: 0 mW, 6.758 kW
2024-12-26T20:38:18.832929500: 0 mW, 6.763 kW
2024-12-26T20:38:28.848230200: 0 mW, 6.769 kW
2024-12-26T20:38:48.865912900: 0 mW, 6.77 kW
2024-12-26T20:38:58.870293600: 0 mW, 6.773 kW
2024-12-26T20:39:18.878771600: 0 mW, 6.784 kW
2024-12-26T20:39:28.886076900: 0 mW, 6.787 kW
2024-12-26T20:39:48.901142900: 0 mW, 6.792 kW
2024-12-26T20:39:58.912730400: 0 mW, 6.797 kW
2024-12-26T20:40:18.930339900: 0 mW, 6.794 kW
2024-12-26T20:40:28.938270700: 0 mW, 6.791 kW
2024-12-26T20:40:48.962812600: 0 mW, 6.807 kW
2024-12-26T20:41:08.982243500: 0 mW, 6.826 kW
2024-12-26T20:41:18.995267: 0 mW, 6.846 kW
2024-12-26T20:41:38.997275500: 0 mW, 6.874 kW
2024-12-26T20:41:48.998903500: 0 mW, 6.892 kW
2024-12-26T20:42:09.014455600: 0 mW, 7.141 kW
2024-12-26T20:42:19.019157900: 0 mW, 7.394 kW
2024-12-26T20:42:39.024050: 0 mW, 7.643 kW
2024-12-26T20:42:49.036021: 0 mW, 7.879 kW
2024-12-26T20:43:09.050113200: 0 mW, 7.88 kW
2024-12-26T20:43:19.050860100: 0 mW, 7.637 kW
2024-12-26T20:43:39.065284900: 0 mW, 7.39 kW
2024-12-26T20:43:49.074644700: 0 mW, 7.14 kW
2024-12-26T20:44:09.084289800: 0 mW, 6.896 kW
2024-12-26T20:44:39.102611200: 0 mW, 6.895 kW
2024-12-26T20:44:49.117776800: 0 mW, 6.897 kW
2024-12-26T20:45:09.130040800: 0 mW, 6.908 kW
2024-12-26T20:45:19.136232300: 0 mW, 6.916 kW
2024-12-26T20:45:39.157581: 0 mW, 6.921 kW
2024-12-26T20:45:49.162029300: 0 mW, 6.923 kW
2024-12-26T20:46:09.177748500: 0 mW, 6.922 kW
2024-12-26T20:46:19.178230300: 0 mW, 6.917 kW
2024-12-26T20:46:39.201888: 0 mW, 6.911 kW
2024-12-26T20:46:49.216574900: 0 mW, 6.91 kW
2024-12-26T20:47:09.227603: 0 mW, 6.906 kW
2024-12-26T20:47:19.237962100: 0 mW, 6.904 kW
2024-12-26T20:47:49.273331600: 0 mW, 6.892 kW
2024-12-26T20:48:09.300831800: 0 mW, 6.882 kW
2024-12-26T20:48:19.313482600: 0 mW, 6.871 kW
2024-12-26T20:48:39.330890600: 0 mW, 6.864 kW
2024-12-26T20:48:49.336441100: 0 mW, 6.852 kW
2024-12-26T20:49:09.353032900: 0 mW, 6.851 kW
2024-12-26T20:49:39.364501: 0 mW, 6.84 kW
2024-12-26T20:49:49.375626500: 0 mW, 6.821 kW
2024-12-26T20:50:09.394315600: 0 mW, 6.809 kW
2024-12-26T20:50:19.396713300: 0 mW, 6.795 kW
2024-12-26T20:50:39.406087600: 0 mW, 6.78 kW
2024-12-26T20:50:49.409787100: 0 mW, 6.77 kW
2024-12-26T20:51:09.417184100: 0 mW, 6.769 kW
2024-12-26T20:51:19.432692200: 0 mW, 6.763 kW
2024-12-26T20:51:39.446004700: 0 mW, 6.77 kW
2024-12-26T20:51:59.464311200: 0 mW, 6.776 kW
2024-12-26T20:52:09.476573800: 0 mW, 6.854 kW
2024-12-26T20:52:29.486712600: 0 mW, 6.921 kW
2024-12-26T20:52:39.487012700: 0 mW, 6.991 kW
2024-12-26T20:52:59.503359300: 0 mW, 7.05 kW
2024-12-26T20:53:09.506535500: 0 mW, 7.074 kW
2024-12-26T20:53:29.530732300: 0 mW, 7.027 kW
2024-12-26T20:53:39.531522600: 0 mW, 6.971 kW
2024-12-26T20:53:59.541946700: 0 mW, 6.914 kW
2024-12-26T20:54:09.548558100: 0 mW, 6.847 kW
2024-12-26T20:54:29.559876100: 0 mW, 6.815 kW
2024-12-26T20:54:39.565128800: 0 mW, 6.906 kW
2024-12-26T20:54:59.584436400: 0 mW, 6.915 kW
2024-12-26T20:55:09.596724900: 0 mW, 6.922 kW
2024-12-26T20:55:29.609840500: 0 mW, 6.931 kW
2024-12-26T20:55:39.623997700: 0 mW, 6.945 kW
2024-12-26T20:55:59.639754700: 0 mW, 6.835 kW
2024-12-26T20:56:09.647548300: 0 mW, 6.828 kW
2024-12-26T20:56:29.652673800: 0 mW, 6.821 kW
